	3rd-party-talk	Acknowledge (Backchannel)	Action-directive	Agree/Accept	Apology	Appreciation	Collaborative Completion	Conventional-closing	Conventional-opening	Declarative Yes-No-Question	Downplayer	Hold Before Answer/Agreement	No Answers	Offers, Options, Commits	Open-Question	Or-Clause	Other	Quotation	Reject	Repeat-phrase	Rhetorical-Question	Signal-non-understanding	Statement-non-opinion	Statement-opinion	Summarize/Reformulate	Thanking	Uninterpretable	Wh-Question	Yes-No-Question
Yes-No-Question|Action-directive	0.000000	0.001092	0.005277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.001638	0.000000	0.036572	0.002001	0.000000	0.000000	0.001092	0.008188	0.012918
Yes-No-Question|Agree/Accept	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092
Yes-No-Question|Apology	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes-No-Question|Collaborative Completion	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.006550	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000
Yes-No-Question|Conventional-closing	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.001092
Yes-No-Question|Conventional-opening	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Yes-No-Question|Declarative Yes-No-Question	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002729	0.000000	0.000000	0.000000	0.000000	0.003275	0.000546
Yes-No-Question|Downplayer	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092
Yes-No-Question|Open-Question	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004367	0.000000	0.000000	0.000000	0.000000	0.001092	0.004367
Yes-No-Question|Or-Clause	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Yes-No-Question|Other	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092
Yes-No-Question|Quotation	0.000000	0.000000	0.003821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002729	0.000000	0.000000	0.004367	0.000000	0.013100	0.000000	0.000000	0.000000	0.000000	0.002183	0.008734
Yes-No-Question|Repeat-phrase	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.001092	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes-No-Question|Rhetorical-Question	0.000000	0.000000	0.004913	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.002729	0.000000	0.000000	0.003275	0.000000	0.026929	0.002183	0.001092	0.000000	0.000546	0.008552	0.019651
Yes-No-Question|Signal-non-understanding	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000
Yes-No-Question|Statement-non-opinion	0.000000	0.000000	0.026729	0.000273	0.001092	0.000000	0.003104	0.000000	0.000000	0.000273	0.001638	0.000000	0.000218	0.000000	0.001820	0.000546	0.003275	0.011198	0.000000	0.005459	0.015980	0.000546	0.190966	0.005822	0.000000	0.000000	0.001191	0.026340	0.035410
Yes-No-Question|Statement-opinion	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.015284	0.002183	0.000000	0.000000	0.000000	0.002183	0.000000
Yes-No-Question|Summarize/Reformulate	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092
Yes-No-Question|Thanking	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092
Yes-No-Question|Uninterpretable	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes-No-Question|Wh-Question	0.000000	0.000000	0.005549	0.000000	0.000000	0.000000	0.001092	0.001092	0.001092	0.000273	0.000000	0.000000	0.000000	0.000000	0.001092	0.000000	0.000364	0.004367	0.000000	0.000000	0.008188	0.000000	0.054767	0.000000	0.000000	0.000000	0.001092	0.025237	0.021343
Yes-No-Question|Yes-No-Question	0.000000	0.000000	0.013711	0.001092	0.000000	0.000000	0.002456	0.001092	0.000000	0.001409	0.000000	0.000000	0.000000	0.000000	0.003275	0.000364	0.002183	0.002776	0.000000	0.000000	0.010881	0.000000	0.054419	0.001365	0.000546	0.001092	0.000546	0.017547	0.026076
